1778	59.8716
1865	59.9794
1922	59.9577
1884	59.9577
1989	60.0666
1988	60.3562
2029	60.3336
1900	60.2661
1983	60.2549
2099	60.2549
1956	60.5037
2093	60.2885
2035	60.2998
2075	60.2998
2097	60.6512
2094	60.4356
2138	60.5037
2253	60.5037
2154	60.5264
2191	60.5378
2295	60.6739
2246	60.6285
2389	61.162
2337	60.935
2462	60.935
2383	61.02
2408	61.0485
2295	61.0485
2348	61.4344
2352	61.4344
2375	61.2187
2352	61.2641
2430	61.1506
2478	61.5252
